129.321	95.7579
129.84	93.7696
130.361	89.7812
130.879	87.7929
131.4	83.8045
131.919	91.8161
132.437	91.8278
132.958	87.8394
133.476	83.8511
133.997	95.8627
134.515	85.8744
135.034	103.886
135.554	79.8976
136.073	89.9093
136.591	97.9209
137.111	93.9326
137.63	95.9442
138.148	85.9558
138.668	81.9675
139.187	91.9791
139.705	97.9908
140.225	86.0024
140.743	78.0141
141.261	84.0257
141.781	96.0373
142.299	94.049
142.817	94.0606
143.337	98.0723
143.855	92.0839
144.373	90.0956
144.893	96.1072
145.411	90.1188
145.929	98.1305
146.447	92.1421
146.967	90.1538
147.484	92.1654
148.002	94.177
148.52	98.1887
149.039	88.2003
149.557	80.212
150.075	106.224
150.592	90.2353
151.11	80.2469
151.629	94.2585
152.147	94.2702
152.664	88.2818
153.182	82.2935
153.699	86.3051
154.218	84.3167
154.736	92.3284
155.253	86.34
155.77	96.3517
156.288	84.3633
156.805	92.375
157.324	90.3866
157.841	76.3982
158.358	80.4099
158.876	80.4215
159.393	88.4332
159.91	76.4448
160.427	92.4565
160.946	80.4681
161.463	94.4797
161.98	86.4914
162.497	78.503
163.013	86.5147
163.53	74.5263
164.047	68.5379
164.564	88.5496
165.081	84.5612
165.597	88.5729
166.114	88.5845
166.633	76.5962
167.149	72.6078
167.666	90.6194
168.183	72.6311
168.699	80.6427
169.216	88.6544
169.732	70.666
170.249	90.6777
170.765	82.6893
171.281	80.7009
171.798	92.7126
172.314	80.7242
172.831	70.7359
173.347	92.7475
173.863	78.7591
174.379	74.7708
174.896	86.7824
175.412	70.7941
175.928	74.8057
176.444	94.8174
176.96	78.829
177.474	88.8406
177.99	86.8523
178.506	76.8639
179.022	92.8756
179.538	78.8872
180.054	68.8988
180.57	90.9105
181.086	80.9221
181.602	86.9338
182.117	94.9454
182.633	80.9571
183.149	78.9687
183.662	86.9803
184.178	74.992
184.694	83.0036
185.209	91.0153
185.725	73.0269
186.241	85.0386
186.756	79.0502
187.27	87.0618
187.785	85.0735
188.301	85.0851
188.816	75.0968
189.331	93.1084
189.847	81.12
190.36	85.1317
190.875	81.1433
191.391	79.155
191.906	81.1666
192.421	89.1783
192.934	79.1899
193.449	85.2015
193.965	81.2132
194.48	71.2248
194.993	93.2365
195.508	87.2481
196.023	77.2597
196.538	75.2714
197.051	87.283
197.566	87.2947
198.081	83.3063
198.595	79.318
199.108	85.3296
199.623	83.3412
200.138	83.3529
200.653	79.3645
201.165	87.3762
201.68	81.3878
202.195	95.3995
202.707	77.4111
203.222	75.4227
203.736	91.4344
204.249	83.446
204.764	85.4577
205.278	81.4693
205.79	83.4809
206.305	83.4926
206.819	95.5042
207.332	79.5159
207.846	99.5275
208.358	95.5392
208.873	97.5508
209.387	81.5624
209.899	93.5741
210.413	87.5857
210.928	105.597
211.44	101.609
211.954	89.6206
212.466	83.6323
212.98	95.6439
213.492	95.6556
214.006	99.6672
214.52	93.6789
215.032	99.6905
215.546	87.7021
216.058	85.7138
216.571	95.7254
217.083	93.7371
217.597	89.7487
218.109	105.76
218.623	103.772
219.134	89.7836
219.648	91.7953
220.16	103.807
220.673	95.8186
221.185	95.8302
221.698	99.8418
222.21	125.853
222.723	103.865
223.235	113.877
223.748	113.888
224.26	119.9
224.773	113.912
225.284	115.923
225.798	129.935
226.309	127.947
226.82	127.958
227.334	119.97
227.845	143.982
228.358	143.993
228.869	136.005
229.38	112.016
229.893	128.028
230.404	134.04
230.918	130.051
231.429	132.063
231.939	124.075
232.452	124.086
232.963	124.098
233.474	132.11
233.987	132.121
234.498	134.133
235.011	132.145
235.522	124.156
236.032	140.168
236.545	138.179
237.056	146.191
237.566	142.203
238.077	142.214
238.59	132.226
239.1	146.238
239.611	134.249
240.123	140.261
240.634	138.273
241.144	134.284
241.657	148.296
242.167	142.308
242.678	122.319
243.188	130.331
243.7	124.342
244.211	140.354
244.721	132.366
245.231	132.377
245.743	138.389
246.253	138.401
246.764	128.412
247.274	134.424
247.784	130.436
248.296	132.447
248.806	140.459
249.316	134.471
249.826	126.482
250.336	140.494
250.848	148.505
251.358	136.517
251.868	136.529
252.377	138.54
252.887	140.552
253.397	144.564
253.907	144.575
254.418	130.587
254.928	124.599
255.438	138.61
255.947	140.622
256.457	152.633
256.967	156.645
257.476	146.657
257.986	136.668
258.497	126.68
259.007	138.692
259.516	144.703
260.026	156.715
260.535	144.727
261.044	150.738
261.554	152.75
262.063	152.762
262.572	152.773
263.081	154.785
263.591	146.796
264.1	158.808
264.609	150.82
265.118	148.831
265.627	156.843
266.136	152.855
266.645	144.866
267.154	148.878
267.663	148.89
268.172	152.901
268.681	158.913
269.19	150.925
269.699	168.936
270.208	144.948
270.717	160.959
271.225	148.971
271.734	158.983
272.243	146.994
272.751	163.006
273.26	163.018
273.769	157.029
274.277	163.041
274.786	147.053
275.295	147.064
275.801	159.076
276.31	163.088
276.818	151.099
277.326	167.111
277.835	175.122
278.343	157.134
278.852	153.146
279.36	177.157
279.868	169.169
280.374	169.181
280.883	157.192
281.391	173.204
281.899	165.216
282.407	177.227
282.915	181.239
283.422	161.251
283.93	169.262
284.438	175.274
284.946	181.285
285.454	193.297
285.96	183.309
286.468	179.32
286.975	171.332
287.483	193.344
287.991	175.355
288.497	191.367
289.005	185.379
289.513	189.39
290.02	185.402
290.526	183.414
291.034	183.425
291.541	195.437
292.049	189.448
292.554	183.46
293.062	181.472
293.57	197.483
294.077	177.495
294.583	175.507
295.09	205.518
295.598	199.53
296.103	219.542
296.61	209.553
297.118	211.565
297.623	217.576
298.13	221.588
298.637	249.6
299.143	221.611
299.65	233.623
300.157	239.635
300.662	235.646
301.169	249.658
301.676	243.67
302.181	251.681
302.688	241.693
303.193	255.705
303.7	253.716
304.207	241.728
304.712	251.739
305.219	221.751
305.724	227.763
306.231	209.774
306.738	225.786
307.242	211.798
307.749	203.809
308.254	213.821
308.761	191.833
309.265	201.844
309.772	203.856
310.276	193.868
310.783	197.879
311.287	201.891
311.794	183.902
312.298	181.914
312.805	183.926
313.309	191.937
313.816	169.949
314.32	169.961
314.827	167.972
315.331	181.984
315.837	169.996
316.341	186.007
316.848	172.019
317.352	166.031
317.858	180.042
318.362	160.054
318.868	166.065
319.372	176.077
319.876	160.089
320.383	178.1
320.887	164.112
321.393	168.124
321.897	160.135
322.402	156.147
322.906	160.159
323.41	156.17
323.916	138.182
324.42	168.194
324.924	172.205
325.429	148.217
325.933	140.228
326.439	146.24
326.943	146.252
327.446	154.263
327.952	138.275
328.455	156.287
328.959	146.298
329.465	162.31
329.968	166.322
330.471	134.333
330.977	164.345
331.48	146.357
331.984	146.368
332.487	148.38
332.993	136.391
333.496	138.403
333.999	160.415
334.504	134.426
335.008	136.438
335.511	152.45
336.014	128.461
336.519	142.473
337.022	144.485
337.525	130.496
338.028	144.508
338.531	134.519
339.036	140.531
339.539	138.543
